('agrícola', 0.38666720792449827)
('ahorrador', 0.38666720792449827)
('alpro', 0.38666720792449827)
('alvarado', 0.38666720792449827)
('amortizaciones', 0.38666720792449827)
('anunció', 0.38666720792449827)
('aparecen', 0.38666720792449827)
('apego', 0.38666720792449827)
('aprovechando', 0.38666720792449827)
('apuntó', 0.38666720792449827)
('ascenso', 0.38666720792449827)
('asociar', 0.38666720792449827)
('asueto', 0.38666720792449827)
('auditoria', 0.38666720792449827)
('auditorias', 0.38666720792449827)
('auspiciado', 0.38666720792449827)
('autotransporte', 0.38666720792449827)
('beltrones', 0.38666720792449827)
('cabalmente', 0.38666720792449827)
('campañas', 0.38666720792449827)
('capitalinos', 0.38666720792449827)
('carece', 0.38666720792449827)
('cargar', 0.38666720792449827)
('ceros', 0.38666720792449827)
('charter', 0.38666720792449827)
('cienfuegos', 0.38666720792449827)
('citó', 0.38666720792449827)
('clases', 0.38666720792449827)
('complicado', 0.38666720792449827)
('conseguido', 0.38666720792449827)
('consultados', 0.38666720792449827)
('contingencia', 0.38666720792449827)
('convencidos', 0.38666720792449827)
('convertirían', 0.38666720792449827)
('coordinación', 0.38666720792449827)
('corrección', 0.38666720792449827)
('corregir', 0.38666720792449827)
('cotización', 0.38666720792449827)
('crearon', 0.38666720792449827)
('crucificará', 0.38666720792449827)
('cubren', 0.38666720792449827)
('cumplan', 0.38666720792449827)
('cánovas', 0.38666720792449827)
('cárcel', 0.38666720792449827)
('cúpula', 0.38666720792449827)
('defenderlo', 0.38666720792449827)
('definir', 0.38666720792449827)
('despejar', 0.38666720792449827)
('destinados', 0.38666720792449827)
('deteriorado', 0.38666720792449827)
('diconsa', 0.38666720792449827)
('dificultades', 0.38666720792449827)
('doctrina', 0.38666720792449827)
('débiles', 0.38666720792449827)
('efectiva', 0.38666720792449827)
('embates', 0.38666720792449827)
('empezó', 0.38666720792449827)
('empieza', 0.38666720792449827)
('encarga', 0.38666720792449827)
('encuentre', 0.38666720792449827)
('enfrentamos', 0.38666720792449827)
('entregó', 0.38666720792449827)
('específicos', 0.38666720792449827)
('estabilizar', 0.38666720792449827)
('estructuras', 0.38666720792449827)
('eviten', 0.38666720792449827)
('exigir', 0.38666720792449827)
('existir', 0.38666720792449827)
('expectativas', 0.38666720792449827)
('experto', 0.38666720792449827)
('exportan', 0.38666720792449827)
('extranjeras', 0.38666720792449827)
('facilitar', 0.38666720792449827)
('falso', 0.38666720792449827)
('federalismo', 0.38666720792449827)
('ferronales', 0.38666720792449827)
('fideicomiso', 0.38666720792449827)
('fijar', 0.38666720792449827)
('finalizar', 0.38666720792449827)
('finanzas', 0.38666720792449827)
('fisco', 0.38666720792449827)
('fortalecimiento', 0.38666720792449827)
('fundamentado', 0.38666720792449827)
('físicos', 0.38666720792449827)
('genere', 0.38666720792449827)
('hambrientos', 0.38666720792449827)
('havre', 0.38666720792449827)
('helicópteros', 0.38666720792449827)
('humilde', 0.38666720792449827)
('identificación', 0.38666720792449827)
('implicados', 0.38666720792449827)
('inaugura', 0.38666720792449827)
('incluyendo', 0.38666720792449827)
('indicaba', 0.38666720792449827)
('indirectamente', 0.38666720792449827)
('individuo', 0.38666720792449827)
('informativo', 0.38666720792449827)
('ingeniería', 0.38666720792449827)
('ingresar', 0.38666720792449827)
('inicial', 0.38666720792449827)
('insisten', 0.38666720792449827)
('insólito', 0.38666720792449827)
('intermediarios', 0.38666720792449827)
('internos', 0.38666720792449827)
('jesus', 0.38666720792449827)
('jobs', 0.38666720792449827)
('jubilado', 0.38666720792449827)
('jugará', 0.38666720792449827)
('lesionen', 0.38666720792449827)
('librado', 0.38666720792449827)
('llegada', 0.38666720792449827)
('manipulado', 0.38666720792449827)
('mariscal', 0.38666720792449827)
('masiva', 0.38666720792449827)
('militantes', 0.38666720792449827)
('modernizar', 0.38666720792449827)
('monopolio', 0.38666720792449827)
('moratoria', 0.38666720792449827)
('motopatrullas', 0.38666720792449827)
('múltiple', 0.38666720792449827)
('necesidades', 0.38666720792449827)
('negociaron', 0.38666720792449827)
('neoliberal', 0.38666720792449827)
('observado', 0.38666720792449827)
('ociosa', 0.38666720792449827)
('ofrecen', 0.38666720792449827)
('ofrecer', 0.38666720792449827)
('optaron', 0.38666720792449827)
('organismos', 0.38666720792449827)
('palabras', 0.38666720792449827)
('pasajeros', 0.38666720792449827)
('pasará', 0.38666720792449827)
('pecado', 0.38666720792449827)
('perspectivas', 0.38666720792449827)
('pidieron', 0.38666720792449827)
('ponencia', 0.38666720792449827)
('pragma', 0.38666720792449827)
('prefiere', 0.38666720792449827)
('presentado', 0.38666720792449827)
('primeras', 0.38666720792449827)
('propios', 0.38666720792449827)
('propuso', 0.38666720792449827)
('protegida', 0.38666720792449827)
('prácticas', 0.38666720792449827)
('práctico', 0.38666720792449827)
('préstamos', 0.38666720792449827)
('próximas', 0.38666720792449827)
('puertos', 0.38666720792449827)
('rafael', 0.38666720792449827)
('raúl', 0.38666720792449827)
('rechazo', 0.38666720792449827)
('recomendaciones', 0.38666720792449827)
('recordará', 0.38666720792449827)
('recuperada', 0.38666720792449827)
('redocumentado', 0.38666720792449827)
('reduce', 0.38666720792449827)
('referencia', 0.38666720792449827)
('religiosos', 0.38666720792449827)
('renegociar', 0.38666720792449827)
('reporteros', 0.38666720792449827)
('resaltó', 0.38666720792449827)
('rescatar', 0.38666720792449827)
('restaurantero', 0.38666720792449827)
('restrictiva', 0.38666720792449827)
('resultar', 0.38666720792449827)
('revisión', 0.38666720792449827)
('reúne', 0.38666720792449827)
('riesgos', 0.38666720792449827)
('rubros', 0.38666720792449827)
('selección', 0.38666720792449827)
('series', 0.38666720792449827)
('sindicalizados', 0.38666720792449827)
('sobrevivir', 0.38666720792449827)
('solamente', 0.38666720792449827)
('solicitan', 0.38666720792449827)
('sometido', 0.38666720792449827)
('steve', 0.38666720792449827)
('superávit', 0.38666720792449827)
('sustitución', 0.38666720792449827)
('suturará', 0.38666720792449827)
('talán', 0.38666720792449827)
('tapachula', 0.38666720792449827)
('tela', 0.38666720792449827)
('telecomunicaciones', 0.38666720792449827)
('tenedores', 0.38666720792449827)
('terrorismo', 0.38666720792449827)
('tono', 0.38666720792449827)
('tope', 0.38666720792449827)
('totales', 0.38666720792449827)
('transparente', 0.38666720792449827)
('utilizados', 0.38666720792449827)
('vacacionar', 0.38666720792449827)
('vayan', 0.38666720792449827)
('verse', 0.38666720792449827)
('vestido', 0.38666720792449827)
('virginia', 0.38666720792449827)
('volumen', 0.38666720792449827)
('vuelta', 0.38666720792449827)
('wb', 0.38666720792449827)
('zócalo', 0.38666720792449827)
('órgano', 0.38666720792449827)
('actualmente', 0.3866795317046917)
('actuar', 0.3866795317046917)
('adecuada', 0.3866795317046917)
('afirma', 0.3866795317046917)
('afores', 0.3866795317046917)
('alianza', 0.3866795317046917)
('asegura', 0.3866795317046917)
('aumenta', 0.3866795317046917)
('aumento', 0.3866795317046917)
('bienes', 0.3866795317046917)
('cifra', 0.3866795317046917)
('creció', 0.3866795317046917)
('cámara', 0.3866795317046917)
('deber', 0.3866795317046917)
('dependiente', 0.3866795317046917)
('destaca', 0.3866795317046917)
('diaria', 0.3866795317046917)
('dirección', 0.3866795317046917)
('distinta', 0.3866795317046917)
('ejecutivo', 0.3866795317046917)
('equivale', 0.3866795317046917)
('error', 0.3866795317046917)
('espinosa', 0.3866795317046917)
('estaban', 0.3866795317046917)
('estudios', 0.3866795317046917)
('gubernamentales', 0.3866795317046917)
('hacen', 0.3866795317046917)
('hermano', 0.3866795317046917)
('institución', 0.3866795317046917)
('insumo', 0.3866795317046917)
('juicio', 0.3866795317046917)
('llegó', 0.3866795317046917)
('margen', 0.3866795317046917)
('mensaje', 0.3866795317046917)
('monetaria', 0.3866795317046917)
('necesidad', 0.3866795317046917)
('parecer', 0.3866795317046917)
('participación', 0.3866795317046917)
('pasar', 0.3866795317046917)
('perspectiva', 0.3866795317046917)
('productiva', 0.3866795317046917)
('radio', 0.3866795317046917)
('resto', 0.3866795317046917)
('seguro', 0.3866795317046917)
('señalar', 0.3866795317046917)
('señaló', 0.3866795317046917)
('través', 0.3866795317046917)
('vencida', 0.3866795317046917)
('actividades', 0.38674185372730774)
('ambos', 0.38674185372730774)
('búsqueda', 0.38674185372730774)
('caminos', 0.38674185372730774)
('carreteras', 0.38674185372730774)
('caída', 0.38674185372730774)
('circunstancias', 0.38674185372730774)
('congreso', 0.38674185372730774)
('constan', 0.38674185372730774)
('constituye', 0.38674185372730774)
('criminal', 0.38674185372730774)
('cuidado', 0.38674185372730774)
('desempleo', 0.38674185372730774)
('distintas', 0.38674185372730774)
('entregar', 0.38674185372730774)
('explicó', 0.38674185372730774)
('fecha', 0.38674185372730774)
('habían', 0.38674185372730774)
('independiente', 0.38674185372730774)
('lava', 0.38674185372730774)
('laya', 0.38674185372730774)
('manifestó', 0.38674185372730774)
('mañana', 0.38674185372730774)
('pensar', 0.38674185372730774)
('políticas', 0.38674185372730774)
('ponen', 0.38674185372730774)
('protesta', 0.38674185372730774)
('puntos', 0.38674185372730774)
('recuperar', 0.38674185372730774)
('regado', 0.38674185372730774)
('requisito', 0.38674185372730774)
('resultados', 0.38674185372730774)
('siglo', 0.38674185372730774)
('supuesto', 0.38674185372730774)
('tampoco', 0.38674185372730774)
('temen', 0.38674185372730774)
('tendrán', 0.38674185372730774)
('tendría', 0.38674185372730774)
('verifica', 0.38674185372730774)
('vieron', 0.38674185372730774)
('visto', 0.38674185372730774)
('únicamente', 0.38674185372730774)
('acceso', 0.3867967709595509)
('actitud', 0.3867967709595509)
('acudieron', 0.3867967709595509)
('afirmó', 0.3867967709595509)
('artículo', 0.3867967709595509)
('avanza', 0.3867967709595509)
('bajar', 0.3867967709595509)
('bueno', 0.3867967709595509)
('campa', 0.3867967709595509)
('compañeros', 0.3867967709595509)
('comunicaciones', 0.3867967709595509)
('crecer', 0.3867967709595509)
('defender', 0.3867967709595509)
('diario', 0.3867967709595509)
('evaluar', 0.3867967709595509)
('gira', 0.3867967709595509)
('hermanos', 0.3867967709595509)
('herramienta', 0.3867967709595509)
('insumos', 0.3867967709595509)
('intranet', 0.3867967709595509)
('lane', 0.3867967709595509)
('legales', 0.3867967709595509)
('lozano', 0.3867967709595509)
('maria', 0.3867967709595509)
('navarrete', 0.3867967709595509)
('negociar', 0.3867967709595509)
('oportunidad', 0.3867967709595509)
('optar', 0.3867967709595509)
('orbe', 0.3867967709595509)
('pagos', 0.3867967709595509)
('parecen', 0.3867967709595509)
('pasada', 0.3867967709595509)
('pedir', 0.3867967709595509)
('pida', 0.3867967709595509)
('playa', 0.3867967709595509)
('primeros', 0.3867967709595509)
('procuraduría', 0.3867967709595509)
('recta', 0.3867967709595509)
('romero', 0.3867967709595509)
('sutaur', 0.3867967709595509)
('términos', 0.3867967709595509)
('veracruz', 0.3867967709595509)
('vigilancia', 0.3867967709595509)
('vivir', 0.3867967709595509)
('acuerdos', 0.3868329272747696)
('administrativa', 0.3868329272747696)
('altas', 0.3868329272747696)
('arrendadora', 0.3868329272747696)
('asambleas', 0.3868329272747696)
('auxilia', 0.3868329272747696)
('avión', 0.3868329272747696)
('barba', 0.3868329272747696)
('borde', 0.3868329272747696)
('breve', 0.3868329272747696)
('caballero', 0.3868329272747696)
('carne', 0.3868329272747696)
('cayeron', 0.3868329272747696)
('compatible', 0.3868329272747696)
('conforme', 0.3868329272747696)
('consideración', 0.3868329272747696)
('consideró', 0.3868329272747696)
('continuación', 0.3868329272747696)
('convencido', 0.3868329272747696)
('copia', 0.3868329272747696)
('corporativa', 0.3868329272747696)
('correcto', 0.3868329272747696)
('cuál', 0.3868329272747696)
('debería', 0.3868329272747696)
('definitivo', 0.3868329272747696)
('desaparece', 0.3868329272747696)
('desempleados', 0.3868329272747696)
('destacar', 0.3868329272747696)
('destinos', 0.3868329272747696)
('diarias', 0.3868329272747696)
('dichos', 0.3868329272747696)
('difíciles', 0.3868329272747696)
('disponibles', 0.3868329272747696)
('dure', 0.3868329272747696)
('débil', 0.3868329272747696)
('ejemplos', 0.3868329272747696)
('ejerce', 0.3868329272747696)
('empezar', 0.3868329272747696)
('enfrentar', 0.3868329272747696)
('entregado', 0.3868329272747696)
('estando', 0.3868329272747696)
('expectativa', 0.3868329272747696)
('exportador', 0.3868329272747696)
('extranjera', 0.3868329272747696)
('frontera', 0.3868329272747696)
('funcionamiento', 0.3868329272747696)
('funciones', 0.3868329272747696)
('félix', 0.3868329272747696)
('ganar', 0.3868329272747696)
('generada', 0.3868329272747696)
('generalmente', 0.3868329272747696)
('hoteles', 0.3868329272747696)
('imperio', 0.3868329272747696)
('imposible', 0.3868329272747696)
('incluir', 0.3868329272747696)
('inclusive', 0.3868329272747696)
('inmediatas', 0.3868329272747696)
('institucional', 0.3868329272747696)
('intensa', 0.3868329272747696)
('intercambiar', 0.3868329272747696)
('involucra', 0.3868329272747696)
('juez', 0.3868329272747696)
('jugar', 0.3868329272747696)
('liquidaciones', 0.3868329272747696)
('liquidarse', 0.3868329272747696)
('llegan', 0.3868329272747696)
('logre', 0.3868329272747696)
('max', 0.3868329272747696)
('millonarios', 0.3868329272747696)
('moda', 0.3868329272747696)
('montos', 0.3868329272747696)
('movimientos', 0.3868329272747696)
('obispos', 0.3868329272747696)
('ocasión', 0.3868329272747696)
('ocupados', 0.3868329272747696)
('ofrecimiento', 0.3868329272747696)
('originaron', 0.3868329272747696)
('oropeza', 0.3868329272747696)
('oxígeno', 0.3868329272747696)
('permitirán', 0.3868329272747696)
('pfc', 0.3868329272747696)
('planes', 0.3868329272747696)
('plazos', 0.3868329272747696)
('podido', 0.3868329272747696)
('posiblemente', 0.3868329272747696)
('posibles', 0.3868329272747696)
('pretenden', 0.3868329272747696)
('probablemente', 0.3868329272747696)
('prácticamente', 0.3868329272747696)
('puntual', 0.3868329272747696)
('quedado', 0.3868329272747696)
('racionalidad', 0.3868329272747696)
('rango', 0.3868329272747696)
('relativa', 0.3868329272747696)
('religioso', 0.3868329272747696)
('revivir', 0.3868329272747696)
('riqueza', 0.3868329272747696)
('rivera', 0.3868329272747696)
('rubro', 0.3868329272747696)
('sale', 0.3868329272747696)
('secciones', 0.3868329272747696)
('seguido', 0.3868329272747696)
('señalaron', 0.3868329272747696)
('señales', 0.3868329272747696)
('suficientes', 0.3868329272747696)
('superar', 0.3868329272747696)
('telefónico', 0.3868329272747696)
('temporal', 0.3868329272747696)
('terminaron', 0.3868329272747696)
('territorio', 0.3868329272747696)
('tomó', 0.3868329272747696)
('tratan', 0.3868329272747696)
('variables', 0.3868329272747696)
('verificar', 0.3868329272747696)
('vigente', 0.3868329272747696)
('vocero', 0.3868329272747696)
('éxodo', 0.3868329272747696)
('acompaña', 0.38683952374762903)
('activos', 0.38683952374762903)
('administrador', 0.38683952374762903)
('advierten', 0.38683952374762903)
('alfa', 0.38683952374762903)
('apertura', 0.38683952374762903)
('bajos', 0.38683952374762903)
('bancarios', 0.38683952374762903)
('barco', 0.38683952374762903)
('capitalización', 0.38683952374762903)
('capitalizar', 0.38683952374762903)
('ciudades', 0.38683952374762903)
('clase', 0.38683952374762903)
('constante', 0.38683952374762903)
('consulta', 0.38683952374762903)
('continúan', 0.38683952374762903)
('convertirse', 0.38683952374762903)
('cuya', 0.38683952374762903)
('cómo', 0.38683952374762903)
('desleal', 0.38683952374762903)
('destino', 0.38683952374762903)
('dicha', 0.38683952374762903)
('diez', 0.38683952374762903)
('dijeron', 0.38683952374762903)
('directa', 0.38683952374762903)
('empleos', 0.38683952374762903)
('entidad', 0.38683952374762903)
('equivalen', 0.38683952374762903)
('esquemas', 0.38683952374762903)
('extremo', 0.38683952374762903)
('ferro', 0.38683952374762903)
('fraude', 0.38683952374762903)
('función', 0.38683952374762903)
('generado', 0.38683952374762903)
('ilegal', 0.38683952374762903)
('implica', 0.38683952374762903)
('importaciones', 0.38683952374762903)
('indispensable', 0.38683952374762903)
('inferior', 0.38683952374762903)
('líneas', 0.38683952374762903)
('mauricio', 0.38683952374762903)
('metro', 0.38683952374762903)
('miguel', 0.38683952374762903)
('máximo', 0.38683952374762903)
('particularmente', 0.38683952374762903)
('patrullas', 0.38683952374762903)
('pendientes', 0.38683952374762903)
('pequeño', 0.38683952374762903)
('piden', 0.38683952374762903)
('piso', 0.38683952374762903)
('probable', 0.38683952374762903)
('productivo', 0.38683952374762903)
('reestructuración', 0.38683952374762903)
('rendimiento', 0.38683952374762903)
('segunda', 0.38683952374762903)
('seguramente', 0.38683952374762903)
('simplemente', 0.38683952374762903)
('sujetos', 0.38683952374762903)
('teatro', 0.38683952374762903)
('totalmente', 0.38683952374762903)
('trámite', 0.38683952374762903)
('ubica', 0.38683952374762903)
('utilizado', 0.38683952374762903)
('ventura', 0.38683952374762903)
('últimas', 0.38683952374762903)
('acelera', 0.38686007844363124)
('agudiza', 0.38686007844363124)
('alcance', 0.38686007844363124)
('alerta', 0.38686007844363124)
('asambleísta', 0.38686007844363124)
('atacar', 0.38686007844363124)
('atender', 0.38686007844363124)
('borja', 0.38686007844363124)
('buscar', 0.38686007844363124)
('campaña', 0.38686007844363124)
('carrera', 0.38686007844363124)
('cerrado', 0.38686007844363124)
('cifras', 0.38686007844363124)
('citan', 0.38686007844363124)
('cometido', 0.38686007844363124)
('compañías', 0.38686007844363124)
('compromisos', 0.38686007844363124)
('corresponde', 0.38686007844363124)
('creación', 0.38686007844363124)
('criminales', 0.38686007844363124)
('cubre', 0.38686007844363124)
('cumpla', 0.38686007844363124)
('debió', 0.38686007844363124)
('decidir', 0.38686007844363124)
('destinado', 0.38686007844363124)
('diarios', 0.38686007844363124)
('difícilmente', 0.38686007844363124)
('directamente', 0.38686007844363124)
('divisa', 0.38686007844363124)
('dominan', 0.38686007844363124)
('echando', 0.38686007844363124)
('eficacia', 0.38686007844363124)
('elevó', 0.38686007844363124)
('entrar', 0.38686007844363124)
('equivalente', 0.38686007844363124)
('especialistas', 0.38686007844363124)
('esteban', 0.38686007844363124)
('estricto', 0.38686007844363124)
('exportado', 0.38686007844363124)
('financieras', 0.38686007844363124)
('frecuente', 0.38686007844363124)
('fuego', 0.38686007844363124)
('funcione', 0.38686007844363124)
('gerencia', 0.38686007844363124)
('habría', 0.38686007844363124)
('importancia', 0.38686007844363124)
('independientes', 0.38686007844363124)
('intentan', 0.38686007844363124)
('juega', 0.38686007844363124)
('justa', 0.38686007844363124)
('lavarse', 0.38686007844363124)
('lazos', 0.38686007844363124)
('lix', 0.38686007844363124)
('mantiene', 0.38686007844363124)
('matuk', 0.38686007844363124)
('miércoles', 0.38686007844363124)
('moneda', 0.38686007844363124)
('multimedia', 0.38686007844363124)
('nadie', 0.38686007844363124)
('norberto', 0.38686007844363124)
('pagado', 0.38686007844363124)
('palabra', 0.38686007844363124)
('pasaje', 0.38686007844363124)
('perversas', 0.38686007844363124)
('plena', 0.38686007844363124)
('precisamente', 0.38686007844363124)
('presentó', 0.38686007844363124)
('presupuesto', 0.38686007844363124)
('procedimiento', 0.38686007844363124)
('productivos', 0.38686007844363124)
('propiedades', 0.38686007844363124)
('provocó', 0.38686007844363124)
('próxima', 0.38686007844363124)
('quizá', 0.38686007844363124)
('raíz', 0.38686007844363124)
('recibido', 0.38686007844363124)
('recuperarse', 0.38686007844363124)
('redocumentar', 0.38686007844363124)
('reestructurar', 0.38686007844363124)
('registró', 0.38686007844363124)
('rescate', 0.38686007844363124)
('rocha', 0.38686007844363124)
('salarial', 0.38686007844363124)
('sct', 0.38686007844363124)
('sencilla', 0.38686007844363124)
('servidor', 0.38686007844363124)
('software', 0.38686007844363124)
('somos', 0.38686007844363124)
('stfrm', 0.38686007844363124)
('superficie', 0.38686007844363124)
('supuestamente', 0.38686007844363124)
('tratar', 0.38686007844363124)
('trámites', 0.38686007844363124)
('urbano', 0.38686007844363124)
('urgió', 0.38686007844363124)
('variable', 0.38686007844363124)
('vaya', 0.38686007844363124)
('viernes', 0.38686007844363124)
('vuelto', 0.38686007844363124)
